Supplier_ID,Supplier_Name,Supplier_Industry,Supplier_Year,Gross_Spend,Revenue,Reported_Emissions,Scope1_Emission,Scope2_Emission,Scope3_Emission,Baseline_Year,Target_Year,Target_Reduction_Percentage,Interim_Target_Reduction_Percentage,Industry_Baseline_Year,Industry_Target_Year,Industry_Reduction_Percentage,Industry_Emission_Factor,Spend_Based_Emission_Factor,Revenue_Based_Emission_Intensity
SUP-0057,Logistics Supplier 057,Logistics,2022,12613539.25,66100635.42,1229.3976,252.8044,77.2253,794.5312,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0057,Logistics Supplier 057,Logistics,2023,11208042.8,75765075.17,957.3417,143.1019,109.1186,,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0057,Logistics Supplier 057,Logistics,2024,14118857.58,75357958.47,1525.2634,419.5206,124.3128,1060.4006,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0058,Textiles Supplier 058,Textiles,2015,1227849.22,1670481.98,531.5453,76.9145,83.9149,325.9441,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0058,Textiles Supplier 058,Textiles,2016,1445821.81,1641895.89,566.7562,56.6941,121.2684,,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0058,Textiles Supplier 058,Textiles,2017,1214680.9,1642067.43,479.8785,121.4016,71.5888,,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0058,Textiles Supplier 058,Textiles,2018,1145996.34,1628824.36,421.255,42.3739,71.4927,315.9999,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0058,Textiles Supplier 058,Textiles,2019,1264080.22,1680354.56,,34.6152,69.6782,333.6774,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0058,Textiles Supplier 058,Textiles,2020,1157754.04,1714969.92,479.3154,44.6531,57.0148,,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0058,Textiles Supplier 058,Textiles,2021,1376073.68,2212705.78,442.7429,62.9552,79.3699,292.2016,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0058,Textiles Supplier 058,Textiles,2022,1426808.46,1736362.76,524.882,126.088,105.1051,270.7648,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0058,Textiles Supplier 058,Textiles,2023,1314112.87,1409749.34,479.5763,119.1872,,,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0058,Textiles Supplier 058,Textiles,2024,1403243.17,1673627.42,526.2491,132.188,63.6001,348.878,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0059,Agriculture Supplier 059,Agriculture,2015,13057260.47,,6186.6844,1404.8658,1226.8663,3462.0025,2021.0,2030.0,0.495,0.1874,2018,,,529.8294,0.00091413,0.00096913
SUP-0059,Agriculture Supplier 059,Agriculture,2016,14826426.81,63346855.07,9854.3478,1611.9842,1956.3647,6676.3723,2021.0,2030.0,0.495,0.1874,2018,,,529.8294,0.00091413,0.00096913
SUP-0059,Agriculture Supplier 059,Agriculture,2017,14307894.14,81395770.33,7986.537,1661.3986,1196.5359,5409.6274,2021.0,2030.0,0.495,0.1874,2018,,,529.8294,0.00091413,0.00096913
SUP-0059,Agriculture Supplier 059,Agriculture,2018,17276876.2,73367187.56,,,,10921.5183,2021.0,2030.0,0.495,0.1874,2018,,,529.8294,0.00091413,0.00096913
SUP-0059,Agriculture Supplier 059,Agriculture,2019,18668989.41,84068259.39,12911.6515,2878.5588,,,2021.0,2030.0,0.495,0.1874,2018,,,529.8294,0.00091413,0.00096913
SUP-0059,Agriculture Supplier 059,Agriculture,2020,21002416.37,102699102.0,15799.2089,1472.4642,2061.8156,,2021.0,2030.0,0.495,0.1874,2018,,,529.8294,0.00091413,0.00096913
SUP-0059,Agriculture Supplier 059,Agriculture,2021,20507854.69,95556345.13,,1418.5902,,,2021.0,2030.0,0.495,0.1874,2018,,,529.8294,0.00091413,0.00096913
SUP-0059,Agriculture Supplier 059,Agriculture,2022,22583129.7,105838378.87,16274.9719,2420.7897,2316.606,9831.9785,2021.0,2030.0,0.495,0.1874,2018,,,529.8294,0.00091413,0.00096913
SUP-0059,Agriculture Supplier 059,Agriculture,2023,23093411.06,94190359.14,13648.5647,2416.0492,954.2789,,2021.0,2030.0,0.495,0.1874,2018,,,529.8294,0.00091413,0.00096913
SUP-0059,Agriculture Supplier 059,Agriculture,2024,25054136.73,119475178.82,16745.9256,4802.5456,3057.7625,9738.0509,2021.0,2030.0,0.495,0.1874,2018,,,529.8294,0.00091413,0.00096913
SUP-0060,Electronics Supplier 060,Electronics,2015,17966286.89,134760825.22,,1527.6644,3192.3425,12341.2127,2020.0,2040.0,0.5996,0.2984,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0060,Electronics Supplier 060,Electronics,2016,18259198.15,,16198.9684,3642.5102,2932.7513,10519.4697,2020.0,2040.0,0.5996,0.2984,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0060,Electronics Supplier 060,Electronics,2017,19032494.48,122301023.06,17243.2045,2597.4547,3499.5283,,2020.0,2040.0,0.5996,0.2984,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0060,Electronics Supplier 060,Electronics,2018,17131985.49,114713863.99,15812.1073,2854.0217,2624.5088,9886.1485,2020.0,2040.0,0.5996,0.2984,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0060,Electronics Supplier 060,Electronics,2019,16449336.23,110745981.21,,3313.0211,,8302.4084,2020.0,2040.0,0.5996,0.2984,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0060,Electronics Supplier 060,Electronics,2020,15814474.45,123066338.61,14058.0951,2529.7186,2575.7219,8438.3923,2020.0,2040.0,0.5996,0.2984,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0060,Electronics Supplier 060,Electronics,2021,17937197.43,123394522.54,12683.5697,2053.8322,1268.3194,9454.9228,2020.0,2040.0,0.5996,0.2984,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0060,Electronics Supplier 060,Electronics,2022,15165573.85,101905745.69,12835.0862,2062.0759,2352.3677,8369.7536,2020.0,2040.0,0.5996,0.2984,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0060,Electronics Supplier 060,Electronics,2023,13649393.37,134001840.17,9131.9954,2106.4475,796.9501,5762.5283,2020.0,2040.0,0.5996,0.2984,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0060,Electronics Supplier 060,Electronics,2024,16079452.31,113406260.09,12011.7951,2604.7591,1268.3672,8862.7262,2020.0,2040.0,0.5996,0.2984,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0061,Metals Supplier 061,Metals,2015,23011980.8,110758175.64,22438.5786,,4154.0976,14171.7745,2018.0,2040.0,0.342,0.2056,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0061,Metals Supplier 061,Metals,2016,25783653.32,116349947.01,,,,9768.9494,2018.0,2040.0,0.342,0.2056,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0061,Metals Supplier 061,Metals,2017,27168506.76,139085597.08,21867.3354,2108.5532,2825.0927,16901.9794,2018.0,2040.0,0.342,0.2056,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0061,Metals Supplier 061,Metals,2018,27736620.21,122787940.63,,3475.1274,,13485.5991,2018.0,2040.0,0.342,0.2056,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0061,Metals Supplier 061,Metals,2019,,157428570.2,,3857.1341,,15368.1091,2018.0,2040.0,0.342,0.2056,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0061,Metals Supplier 061,Metals,2020,32878451.81,123549193.72,,6206.4084,5255.7147,14415.7519,2018.0,2040.0,0.342,0.2056,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0061,Metals Supplier 061,Metals,2021,30128173.79,145618658.01,19322.5564,4868.9773,2631.1657,,2018.0,2040.0,0.342,0.2056,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0061,Metals Supplier 061,Metals,2022,,180089018.02,,2672.3114,3820.747,17120.8929,2018.0,2040.0,0.342,0.2056,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0061,Metals Supplier 061,Metals,2023,35779447.06,174705015.43,,4951.1517,2507.257,11886.1525,2018.0,2040.0,0.342,0.2056,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0061,Metals Supplier 061,Metals,2024,33827325.5,,17695.9231,3153.7341,,10641.7766,2018.0,2040.0,0.342,0.2056,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0062,Textiles Supplier 062,Textiles,2015,14025845.1,60426584.99,3347.5465,761.5024,,,2018.0,2030.0,0.5281,0.1906,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0062,Textiles Supplier 062,Textiles,2016,12244758.15,69124157.34,,606.1922,669.9041,,2018.0,2030.0,0.5281,0.1906,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0062,Textiles Supplier 062,Textiles,2017,11987523.63,76748555.02,3597.8019,901.2523,617.3089,1990.8938,2018.0,2030.0,0.5281,0.1906,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0062,Textiles Supplier 062,Textiles,2018,15127900.46,87966525.38,,890.7066,454.0585,2639.8763,2018.0,2030.0,0.5281,0.1906,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0062,Textiles Supplier 062,Textiles,2019,,80691855.39,,570.1551,350.3033,2331.6743,2018.0,2030.0,0.5281,0.1906,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0062,Textiles Supplier 062,Textiles,2020,,100241001.25,3975.1238,1074.4968,427.0431,2533.2659,2018.0,2030.0,0.5281,0.1906,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0062,Textiles Supplier 062,Textiles,2021,15201834.63,84211455.25,4206.9034,814.4355,,2476.4337,2018.0,2030.0,0.5281,0.1906,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0062,Textiles Supplier 062,Textiles,2022,13541908.89,83845542.35,2968.2389,709.6574,,1542.8151,2018.0,2030.0,0.5281,0.1906,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0062,Textiles Supplier 062,Textiles,2023,13780534.29,91786210.48,,473.4247,614.5122,1714.4504,2018.0,2030.0,0.5281,0.1906,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0062,Textiles Supplier 062,Textiles,2024,13738661.39,94674571.62,,812.8335,264.4192,1830.3096,2018.0,2030.0,0.5281,0.1906,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0063,Chemicals Supplier 063,Chemicals,2015,24219529.5,171060225.81,,3087.4729,2146.1473,15054.9103,2020.0,2030.0,0.5004,0.1931,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0063,Chemicals Supplier 063,Chemicals,2016,23400622.18,144429915.64,18742.4425,2832.9801,3488.0682,,2020.0,2030.0,0.5004,0.1931,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0063,Chemicals Supplier 063,Chemicals,2017,23995147.72,147853634.46,,6078.4951,2836.1108,18739.3814,2020.0,2030.0,0.5004,0.1931,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0063,Chemicals Supplier 063,Chemicals,2018,26498914.45,205021976.93,26524.8468,4830.5298,5706.3054,17004.2502,2020.0,2030.0,0.5004,0.1931,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0063,Chemicals Supplier 063,Chemicals,2019,28379430.16,131953920.57,,5149.8342,4904.7155,14674.0515,2020.0,2030.0,0.5004,0.1931,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0063,Chemicals Supplier 063,Chemicals,2020,27419403.16,215777161.3,23254.7308,3759.0268,3623.5858,16245.5145,2020.0,2030.0,0.5004,0.1931,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0063,Chemicals Supplier 063,Chemicals,2021,26449072.67,174295588.51,,2821.8807,3946.6889,21401.7747,2020.0,2030.0,0.5004,0.1931,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0063,Chemicals Supplier 063,Chemicals,2022,27562156.17,191232438.82,,3937.5463,2198.9643,,2020.0,2030.0,0.5004,0.1931,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0063,Chemicals Supplier 063,Chemicals,2023,31804065.31,198317977.3,34325.9246,5522.3173,,22990.8061,2020.0,2030.0,0.5004,0.1931,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0063,Chemicals Supplier 063,Chemicals,2024,30605767.0,286220134.32,,8519.0365,,20099.7406,2020.0,2030.0,0.5004,0.1931,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0064,Metals Supplier 064,Metals,2015,,154530235.85,,4286.0594,1678.1585,,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0064,Metals Supplier 064,Metals,2016,20035486.24,154865873.71,22873.5197,5215.2291,2224.3237,,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0064,Metals Supplier 064,Metals,2017,19108316.55,161729508.3,21403.8,,4658.0214,12629.2008,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0064,Metals Supplier 064,Metals,2018,21623136.43,181044907.41,,3705.0532,,12378.0447,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0064,Metals Supplier 064,Metals,2019,20821922.06,166429613.16,,1668.0088,2608.989,12088.6005,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0064,Metals Supplier 064,Metals,2020,18312292.48,177437983.5,20838.0997,,2246.556,17314.4928,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0064,Metals Supplier 064,Metals,2021,16977456.01,155821683.02,19039.5857,1688.2864,2412.6671,13146.2249,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0064,Metals Supplier 064,Metals,2022,20913405.69,,20834.4189,,,15241.0457,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0064,Metals Supplier 064,Metals,2023,20473773.08,141069918.86,21593.0856,,1514.7362,17613.2061,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0064,Metals Supplier 064,Metals,2024,19059648.02,199927239.31,18512.3188,2048.6314,3300.836,11675.9642,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0065,Agriculture Supplier 065,Agriculture,2015,24681724.95,194813161.03,35744.9202,,5251.7765,24078.3132,2018.0,2035.0,0.42,0.2167,2018,,,529.8294,0.00091413,0.00096913
SUP-0065,Agriculture Supplier 065,Agriculture,2016,32609131.11,209602826.24,35011.0918,7324.9886,,,2018.0,2035.0,0.42,0.2167,2018,,,529.8294,0.00091413,0.00096913
SUP-0065,Agriculture Supplier 065,Agriculture,2017,,242623371.63,33876.7693,4864.8661,,27691.3422,2018.0,2035.0,0.42,0.2167,2018,,,529.8294,0.00091413,0.00096913
SUP-0065,Agriculture Supplier 065,Agriculture,2018,28380840.96,219236410.32,31748.1602,4087.2161,,26021.2271,2018.0,2035.0,0.42,0.2167,2018,,,529.8294,0.00091413,0.00096913
SUP-0065,Agriculture Supplier 065,Agriculture,2019,33750510.99,269007327.8,32336.4747,3077.4832,2362.1481,26449.8103,2018.0,2035.0,0.42,0.2167,2018,,,529.8294,0.00091413,0.00096913
SUP-0065,Agriculture Supplier 065,Agriculture,2020,31242710.84,267213125.17,34379.1504,4901.4652,,24106.5839,2018.0,2035.0,0.42,0.2167,2018,,,529.8294,0.00091413,0.00096913
SUP-0065,Agriculture Supplier 065,Agriculture,2021,36854792.8,325785939.5,34167.6465,7652.8155,4061.3637,23258.8211,2018.0,2035.0,0.42,0.2167,2018,,,529.8294,0.00091413,0.00096913
SUP-0065,Agriculture Supplier 065,Agriculture,2022,36587235.06,319793624.81,,8309.7581,,,2018.0,2035.0,0.42,0.2167,2018,,,529.8294,0.00091413,0.00096913
SUP-0065,Agriculture Supplier 065,Agriculture,2023,42907875.15,287301131.36,36624.249,,7385.4784,21540.7794,2018.0,2035.0,0.42,0.2167,2018,,,529.8294,0.00091413,0.00096913
SUP-0065,Agriculture Supplier 065,Agriculture,2024,44281266.89,213728746.93,38736.1091,9246.0502,2428.4262,26965.3392,2018.0,2035.0,0.42,0.2167,2018,,,529.8294,0.00091413,0.00096913
SUP-0066,Electronics Supplier 066,Electronics,2015,11554730.44,42614548.35,13588.5387,,1211.6505,11648.0784,2020.0,2030.0,0.339,0.1901,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0066,Electronics Supplier 066,Electronics,2016,9737306.35,50226560.95,11198.0815,965.0353,686.662,9240.9409,2020.0,2030.0,0.339,0.1901,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0066,Electronics Supplier 066,Electronics,2017,12400353.25,40981863.54,,922.2618,2191.2904,7591.5745,2020.0,2030.0,0.339,0.1901,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0066,Electronics Supplier 066,Electronics,2018,13348008.22,52743566.72,11319.7375,966.9108,,,2020.0,2030.0,0.339,0.1901,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0066,Electronics Supplier 066,Electronics,2019,14663017.95,46597499.43,17626.2855,4228.7014,1210.7835,12272.6767,2020.0,2030.0,0.339,0.1901,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0066,Electronics Supplier 066,Electronics,2020,13326730.83,59157334.19,14330.0069,1876.6735,,9426.6695,2020.0,2030.0,0.339,0.1901,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0066,Electronics Supplier 066,Electronics,2021,17205286.57,65397722.56,12422.9688,1710.4388,2404.479,7536.226,2020.0,2030.0,0.339,0.1901,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0066,Electronics Supplier 066,Electronics,2022,14404001.76,44114535.17,19074.9408,1914.703,1826.3404,15007.7074,2020.0,2030.0,0.339,0.1901,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0066,Electronics Supplier 066,Electronics,2023,17527289.07,72702022.97,,1628.248,1066.3018,10889.6079,2020.0,2030.0,0.339,0.1901,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0066,Electronics Supplier 066,Electronics,2024,18221953.51,74041728.32,,4979.1041,2553.9998,14364.8108,2020.0,2030.0,0.339,0.1901,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0067,Professional Supplier 067,Professional Services,2015,5519782.83,11420493.9,604.8328,55.5247,76.41,499.8633,,,,,2020,,,400.0326,0.00012906,0.00019658
SUP-0067,Professional Supplier 067,Professional Services,2016,6571879.91,11807796.68,953.8691,191.1756,77.3205,649.5927,,,,,2020,,,400.0326,0.00012906,0.00019658
SUP-0067,Professional Supplier 067,Professional Services,2017,6140750.99,13582408.66,747.1117,62.8544,78.1066,662.0241,,,,,2020,,,400.0326,0.00012906,0.00019658
SUP-0067,Professional Supplier 067,Professional Services,2018,6453009.8,15534674.41,787.4762,94.391,147.6041,579.7769,,,,,2020,,,400.0326,0.00012906,0.00019658
SUP-0067,Professional Supplier 067,Professional Services,2019,6568523.5,17689258.3,,149.4942,58.5556,548.9559,,,,,2020,,,400.0326,0.00012906,0.00019658
SUP-0067,Professional Supplier 067,Professional Services,2020,7928239.48,13090446.06,801.7508,154.4144,83.9818,565.4527,,,,,2020,,,400.0326,0.00012906,0.00019658
SUP-0067,Professional Supplier 067,Professional Services,2021,6315773.03,11035494.5,586.5358,,72.9413,386.7516,,,,,2020,,,400.0326,0.00012906,0.00019658
SUP-0067,Professional Supplier 067,Professional Services,2022,7444648.01,13038403.11,,,93.8408,,,,,,2020,,,400.0326,0.00012906,0.00019658
SUP-0067,Professional Supplier 067,Professional Services,2023,8406250.46,16453118.98,879.5649,118.5125,,562.8231,,,,,2020,,,400.0326,0.00012906,0.00019658
SUP-0067,Professional Supplier 067,Professional Services,2024,7629416.26,17989140.65,651.9724,153.9712,56.952,421.5212,,,,,2020,,,400.0326,0.00012906,0.00019658
SUP-0068,Agriculture Supplier 068,Agriculture,2015,22012855.62,76959276.72,22220.7311,5555.2486,4678.0531,,,,,,2018,,,529.8294,0.00091413,0.00096913
SUP-0068,Agriculture Supplier 068,Agriculture,2016,19921828.59,80479058.55,21997.8004,3198.9062,3007.4282,16416.0658,,,,,2018,,,529.8294,0.00091413,0.00096913
SUP-0068,Agriculture Supplier 068,Agriculture,2017,21634735.8,88643463.42,,,,15672.263,,,,,2018,,,529.8294,0.00091413,0.00096913
SUP-0068,Agriculture Supplier 068,Agriculture,2018,,90972881.84,29018.1928,5903.952,,,,,,,2018,,,529.8294,0.00091413,0.00096913
SUP-0068,Agriculture Supplier 068,Agriculture,2019,23933988.56,105272221.58,22070.4387,5398.8204,1463.2315,15796.7271,,,,,2018,,,529.8294,0.00091413,0.00096913
SUP-0068,Agriculture Supplier 068,Agriculture,2020,25673417.89,119409255.6,24710.3582,,4664.7115,15228.4024,,,,,2018,,,529.8294,0.00091413,0.00096913
SUP-0068,Agriculture Supplier 068,Agriculture,2021,22930072.1,91536825.4,18328.6477,4122.5582,4117.3304,11740.9056,,,,,2018,,,529.8294,0.00091413,0.00096913
SUP-0068,Agriculture Supplier 068,Agriculture,2022,29650813.88,103894786.1,21502.9929,,2749.9322,15846.338,,,,,2018,,,529.8294,0.00091413,0.00096913
SUP-0068,Agriculture Supplier 068,Agriculture,2023,28453819.83,104281606.85,29507.5695,3870.8777,2652.42,,,,,,2018,,,529.8294,0.00091413,0.00096913
SUP-0068,Agriculture Supplier 068,Agriculture,2024,31870058.85,130860369.21,,3224.8132,3640.0194,18773.2091,,,,,2018,,,529.8294,0.00091413,0.00096913
SUP-0069,Chemicals Supplier 069,Chemicals,2015,6087276.37,43884118.42,,1091.756,534.2703,4166.4778,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0069,Chemicals Supplier 069,Chemicals,2016,6733079.09,42498445.35,,626.6138,,5091.5635,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0069,Chemicals Supplier 069,Chemicals,2017,4970745.72,,4270.0953,1070.1965,300.2114,2991.3298,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0069,Chemicals Supplier 069,Chemicals,2018,4680989.11,44343240.98,3431.4383,490.4121,483.0836,2425.9731,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0069,Chemicals Supplier 069,Chemicals,2019,5801137.67,41578509.35,4663.903,,,3549.5771,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0069,Chemicals Supplier 069,Chemicals,2020,5512809.01,36615300.49,,481.2538,,3546.157,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0069,Chemicals Supplier 069,Chemicals,2021,5065639.05,32056905.54,3738.3949,620.4656,809.6198,2333.3026,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0069,Chemicals Supplier 069,Chemicals,2022,5376695.46,33003692.98,5891.5566,921.98,,4521.8421,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0069,Chemicals Supplier 069,Chemicals,2023,4904025.52,42306513.17,5034.9492,708.0733,311.892,3643.4952,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0069,Chemicals Supplier 069,Chemicals,2024,4989127.78,41403627.46,,934.7424,405.3859,2409.031,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0070,Agriculture Supplier 070,Agriculture,2015,19395262.94,130269975.15,24461.7334,4131.291,4506.9951,,2020.0,2035.0,0.5262,0.2341,2018,,,529.8294,0.00091413,0.00096913
SUP-0070,Agriculture Supplier 070,Agriculture,2016,16936218.68,123280443.97,,2248.921,3543.4012,14027.048,2020.0,2035.0,0.5262,0.2341,2018,,,529.8294,0.00091413,0.00096913
SUP-0070,Agriculture Supplier 070,Agriculture,2017,21240569.64,127182717.81,22341.1294,3367.6473,,,2020.0,2035.0,0.5262,0.2341,2018,,,529.8294,0.00091413,0.00096913
SUP-0070,Agriculture Supplier 070,Agriculture,2018,19326059.81,113328465.47,19991.8502,2622.9707,1676.6589,15590.0871,2020.0,2035.0,0.5262,0.2341,2018,,,529.8294,0.00091413,0.00096913
SUP-0070,Agriculture Supplier 070,Agriculture,2019,23932031.71,135840358.84,22948.0164,2179.8962,3857.8225,17081.9953,2020.0,2035.0,0.5262,0.2341,2018,,,529.8294,0.00091413,0.00096913
SUP-0070,Agriculture Supplier 070,Agriculture,2020,21226253.26,180647163.17,,3921.3942,4122.3014,12479.4447,2020.0,2035.0,0.5262,0.2341,2018,,,529.8294,0.00091413,0.00096913
SUP-0070,Agriculture Supplier 070,Agriculture,2021,,,19564.68,,,10513.4899,2020.0,2035.0,0.5262,0.2341,2018,,,529.8294,0.00091413,0.00096913
SUP-0070,Agriculture Supplier 070,Agriculture,2022,22876604.92,157272303.53,,4182.2607,,,2020.0,2035.0,0.5262,0.2341,2018,,,529.8294,0.00091413,0.00096913
SUP-0070,Agriculture Supplier 070,Agriculture,2023,20859072.28,127574943.96,16617.9675,2684.4446,3421.2089,9929.484,2020.0,2035.0,0.5262,0.2341,2018,,,529.8294,0.00091413,0.00096913
SUP-0070,Agriculture Supplier 070,Agriculture,2024,20402329.13,136165393.76,,,,13301.1313,2020.0,2035.0,0.5262,0.2341,2018,,,529.8294,0.00091413,0.00096913
SUP-0071,Chemicals Supplier 071,Chemicals,2015,16291949.99,80820761.01,11565.1814,2773.0663,,8577.0934,2021.0,2040.0,0.5246,0.2891,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0071,Chemicals Supplier 071,Chemicals,2016,18391853.74,70914475.6,13368.8852,1912.9416,2355.0294,9960.7168,2021.0,2040.0,0.5246,0.2891,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0071,Chemicals Supplier 071,Chemicals,2017,20625713.54,71674210.15,15923.4663,1775.6846,3554.7134,11251.8644,2021.0,2040.0,0.5246,0.2891,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0071,Chemicals Supplier 071,Chemicals,2018,,73342617.52,,3615.8135,,,2021.0,2040.0,0.5246,0.2891,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0071,Chemicals Supplier 071,Chemicals,2019,19751397.94,68880771.25,15583.5753,2076.0099,3015.7338,11457.8471,2021.0,2040.0,0.5246,0.2891,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0071,Chemicals Supplier 071,Chemicals,2020,23580452.99,96910142.92,15821.2805,2563.0061,1545.2748,11229.0888,2021.0,2040.0,0.5246,0.2891,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0071,Chemicals Supplier 071,Chemicals,2021,25981497.57,,20288.1751,,4515.1209,10681.3642,2021.0,2040.0,0.5246,0.2891,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0071,Chemicals Supplier 071,Chemicals,2022,27167491.86,100889970.21,17977.059,5342.5946,,,2021.0,2040.0,0.5246,0.2891,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
