Supplier_ID,Supplier_Name,Supplier_Industry,Supplier_Year,Baseline_Year,Target_Year,Reported_Emissions,Scope1_Emission,Scope2_Emission,Scope3_Emission,Gross_Spend,Revenue,Total_Emission_Value,Emission_Source_Flag,Emissions_Data_Available_Flag,Data_Quality_Flag,Missing_Parameter_Flag,Validation_Flag,Forecast_Year,Forecast_Method_Flag,Baseline_Emission,Target_Emission,Forecast_Emission,Glide_Path_Emission,Absolute_Reduction,Emission_Intensity,Intensity_Reduction,Gap_to_Target,Annual_Reduction_Required,Carbon_Budget_Remaining,Cumulative_Emissions,Confidence_Score,Supplier_Risk_Category,Target_Achievement_Status
SUP-0005,Professional Supplier 005,Professional Services,2024,2015,2040,2514.5094,358.4463,434.7338,1680.3886,13924074.52,42364209.75,2514.5094,Provided Total Emissions,True,High,None,Valid,2034,Historical Trend Pathway,1197.6171,1137.7362,5257.8358,1152.1077,-4060.2187,0.00037761,-3.390248,4120.0995,2.3952,-20375.2419,38579.0211,0.88,Critical,Off Track
SUP-0005,Professional Supplier 005,Professional Services,2024,2015,2040,2514.5094,358.4463,434.7338,1680.3886,13924074.52,42364209.75,2514.5094,Provided Total Emissions,True,High,None,Valid,2035,Historical Trend Pathway,1197.6171,1137.7362,5660.3383,1149.7124,-4462.7212,0.00040651,-3.726334,4522.6021,2.3952,-26035.5802,44239.3594,0.88,Critical,Off Track
SUP-0005,Professional Supplier 005,Professional Services,2024,2015,2040,2514.5094,358.4463,434.7338,1680.3886,13924074.52,42364209.75,2514.5094,Provided Total Emissions,True,High,None,Valid,2036,Historical Trend Pathway,1197.6171,1137.7362,6093.6536,1147.3172,-4896.0365,0.00043763,-4.088148,4955.9174,2.3952,-32129.2338,50333.013,0.88,Critical,Off Track
SUP-0005,Professional Supplier 005,Professional Services,2024,2015,2040,2514.5094,358.4463,434.7338,1680.3886,13924074.52,42364209.75,2514.5094,Provided Total Emissions,True,High,None,Valid,2037,Historical Trend Pathway,1197.6171,1137.7362,6560.1405,1144.9219,-5362.5234,0.00047114,-4.477661,5422.4043,2.3952,-38689.3743,56893.1535,0.88,Critical,Off Track
SUP-0005,Professional Supplier 005,Professional Services,2024,2015,2040,2514.5094,358.4463,434.7338,1680.3886,13924074.52,42364209.75,2514.5094,Provided Total Emissions,True,High,None,Valid,2038,Historical Trend Pathway,1197.6171,1137.7362,7062.3383,1142.5267,-5864.7212,0.0005072,-4.896992,5924.602,2.3952,-45751.7126,63955.4918,0.88,Critical,Off Track
SUP-0005,Professional Supplier 005,Professional Services,2024,2015,2040,2514.5094,358.4463,434.7338,1680.3886,13924074.52,42364209.75,2514.5094,Provided Total Emissions,True,High,None,Valid,2039,Historical Trend Pathway,1197.6171,1137.7362,7602.9808,1140.1315,-6405.3637,0.00054603,-5.348424,6465.2445,2.3952,-53354.6934,71558.4726,0.88,Critical,Off Track
SUP-0005,Professional Supplier 005,Professional Services,2024,2015,2040,2514.5094,358.4463,434.7338,1680.3886,13924074.52,42364209.75,2514.5094,Provided Total Emissions,True,High,None,Valid,2040,Historical Trend Pathway,1197.6171,1137.7362,8185.011,1137.7362,-6987.3939,0.00058783,-5.834414,7047.2747,2.3952,-61539.7044,79743.4836,0.88,Critical,Off Track
SUP-0006,Agriculture Supplier 006,Agriculture,2024,2015,2040,20436.7272,1834.7707,1396.9006,15397.2718,28569472.27,64789530.0,20436.7272,Provided Total Emissions,True,High,None,Valid,2025,Historical Trend Pathway,13835.4074,13143.637,21235.8778,13558.6993,-7400.4704,0.00074331,-0.534894,8092.2408,27.6708,189062.3142,21235.8778,0.88,Critical,Off Track
SUP-0006,Agriculture Supplier 006,Agriculture,2024,2015,2040,20436.7272,1834.7707,1396.9006,15397.2718,28569472.27,64789530.0,20436.7272,Provided Total Emissions,True,High,None,Valid,2026,Historical Trend Pathway,13835.4074,13143.637,22066.2782,13531.0284,-8230.8708,0.00077237,-0.594914,8922.6411,27.6708,166996.036,43302.156,0.88,Critical,Off Track
SUP-0006,Agriculture Supplier 006,Agriculture,2024,2015,2040,20436.7272,1834.7707,1396.9006,15397.2718,28569472.27,64789530.0,20436.7272,Provided Total Emissions,True,High,None,Valid,2027,Historical Trend Pathway,13835.4074,13143.637,22929.1502,13503.3576,-9093.7428,0.00080258,-0.65728,9785.5131,27.6708,144066.8858,66231.3062,0.88,Critical,Off Track
SUP-0006,Agriculture Supplier 006,Agriculture,2024,2015,2040,20436.7272,1834.7707,1396.9006,15397.2718,28569472.27,64789530.0,20436.7272,Provided Total Emissions,True,High,None,Valid,2028,Historical Trend Pathway,13835.4074,13143.637,23825.7636,13475.6868,-9990.3562,0.00083396,-0.722086,10682.1266,27.6708,120241.1222,90057.0698,0.88,Critical,Off Track
SUP-0006,Agriculture Supplier 006,Agriculture,2024,2015,2040,20436.7272,1834.7707,1396.9006,15397.2718,28569472.27,64789530.0,20436.7272,Provided Total Emissions,True,High,None,Valid,2029,Historical Trend Pathway,13835.4074,13143.637,24757.438,13448.016,-10922.0306,0.00086657,-0.789426,11613.8009,27.6708,95483.6842,114814.5078,0.88,Critical,Off Track
SUP-0006,Agriculture Supplier 006,Agriculture,2024,2015,2040,20436.7272,1834.7707,1396.9006,15397.2718,28569472.27,64789530.0,20436.7272,Provided Total Emissions,True,High,None,Valid,2030,Historical Trend Pathway,13835.4074,13143.637,25725.5442,13420.3452,-11890.1368,0.00090046,-0.859399,12581.9071,27.6708,69758.14,140540.052,0.88,Critical,Off Track
SUP-0006,Agriculture Supplier 006,Agriculture,2024,2015,2040,20436.7272,1834.7707,1396.9006,15397.2718,28569472.27,64789530.0,20436.7272,Provided Total Emissions,True,High,None,Valid,2031,Historical Trend Pathway,13835.4074,13143.637,26731.5068,13392.6744,-12896.0994,0.00093567,-0.932108,13587.8698,27.6708,43026.6332,167271.5588,0.88,Critical,Off Track
SUP-0006,Agriculture Supplier 006,Agriculture,2024,2015,2040,20436.7272,1834.7707,1396.9006,15397.2718,28569472.27,64789530.0,20436.7272,Provided Total Emissions,True,High,None,Valid,2032,Historical Trend Pathway,13835.4074,13143.637,27776.8063,13365.0035,-13941.3989,0.00097225,-1.007661,14633.1693,27.6708,15249.8269,195048.3651,0.88,Critical,Off Track
SUP-0006,Agriculture Supplier 006,Agriculture,2024,2015,2040,20436.7272,1834.7707,1396.9006,15397.2718,28569472.27,64789530.0,20436.7272,Provided Total Emissions,True,High,None,Valid,2033,Historical Trend Pathway,13835.4074,13143.637,28862.9808,13337.3327,-15027.5734,0.00101027,-1.086168,15719.3438,27.6708,-13613.1539,223911.3459,0.88,Critical,Off Track
SUP-0006,Agriculture Supplier 006,Agriculture,2024,2015,2040,20436.7272,1834.7707,1396.9006,15397.2718,28569472.27,64789530.0,20436.7272,Provided Total Emissions,True,High,None,Valid,2034,Historical Trend Pathway,13835.4074,13143.637,29991.6287,13309.6619,-16156.2213,0.00104978,-1.167745,16847.9917,27.6708,-43604.7826,253902.9746,0.88,Critical,Off Track
SUP-0006,Agriculture Supplier 006,Agriculture,2024,2015,2040,20436.7272,1834.7707,1396.9006,15397.2718,28569472.27,64789530.0,20436.7272,Provided Total Emissions,True,High,None,Valid,2035,Historical Trend Pathway,13835.4074,13143.637,31164.4109,13281.9911,-17329.0035,0.00109083,-1.252511,18020.7739,27.6708,-74769.1935,285067.3855,0.88,Critical,Off Track
SUP-0006,Agriculture Supplier 006,Agriculture,2024,2015,2040,20436.7272,1834.7707,1396.9006,15397.2718,28569472.27,64789530.0,20436.7272,Provided Total Emissions,True,High,None,Valid,2036,Historical Trend Pathway,13835.4074,13143.637,32383.0531,13254.3203,-18547.6457,0.00113348,-1.340593,19239.4161,27.6708,-107152.2466,317450.4386,0.88,Critical,Off Track
SUP-0006,Agriculture Supplier 006,Agriculture,2024,2015,2040,20436.7272,1834.7707,1396.9006,15397.2718,28569472.27,64789530.0,20436.7272,Provided Total Emissions,True,High,None,Valid,2037,Historical Trend Pathway,13835.4074,13143.637,33649.3487,13226.6495,-19813.9413,0.00117781,-1.432118,20505.7116,27.6708,-140801.5953,351099.7873,0.88,Critical,Off Track
SUP-0006,Agriculture Supplier 006,Agriculture,2024,2015,2040,20436.7272,1834.7707,1396.9006,15397.2718,28569472.27,64789530.0,20436.7272,Provided Total Emissions,True,High,None,Valid,2038,Historical Trend Pathway,13835.4074,13143.637,34965.161,13198.9787,-21129.7536,0.00122386,-1.527223,21821.524,27.6708,-175766.7563,386064.9483,0.88,Critical,Off Track
SUP-0006,Agriculture Supplier 006,Agriculture,2024,2015,2040,20436.7272,1834.7707,1396.9006,15397.2718,28569472.27,64789530.0,20436.7272,Provided Total Emissions,True,High,None,Valid,2039,Historical Trend Pathway,13835.4074,13143.637,36332.4264,13171.3078,-22497.019,0.00127172,-1.626047,23188.7894,27.6708,-212099.1827,422397.3747,0.88,Critical,Off Track
SUP-0006,Agriculture Supplier 006,Agriculture,2024,2015,2040,20436.7272,1834.7707,1396.9006,15397.2718,28569472.27,64789530.0,20436.7272,Provided Total Emissions,True,High,None,Valid,2040,Historical Trend Pathway,13835.4074,13143.637,37753.1569,13143.637,-23917.7495,0.00132145,-1.728735,24609.5199,27.6708,-249852.3396,460150.5316,0.88,Critical,Off Track
SUP-0007,Chemicals Supplier 007,Chemicals,2024,2019,2030,38148.1199,8103.1886,3254.2091,25070.6768,40236055.73,391577893.99,38148.1199,Provided Total Emissions,True,High,None,Valid,2025,Supplier Target Pathway,28820.1528,12470.4801,19902.1495,19902.1495,8918.0033,0.00049463,0.309436,7431.6694,1486.3339,54920.7311,19902.1495,0.99,Critical,On Track to Glide Path
SUP-0007,Chemicals Supplier 007,Chemicals,2024,2019,2030,38148.1199,8103.1886,3254.2091,25070.6768,40236055.73,391577893.99,38148.1199,Provided Total Emissions,True,High,None,Valid,2026,Supplier Target Pathway,28820.1528,12470.4801,18415.8156,18415.8156,10404.3372,0.00045769,0.361009,5945.3355,1486.3339,36504.9155,38317.9651,0.99,Critical,On Track to Glide Path
SUP-0007,Chemicals Supplier 007,Chemicals,2024,2019,2030,38148.1199,8103.1886,3254.2091,25070.6768,40236055.73,391577893.99,38148.1199,Provided Total Emissions,True,High,None,Valid,2027,Supplier Target Pathway,28820.1528,12470.4801,16929.4818,16929.4818,11890.671,0.00042075,0.412582,4459.0016,1486.3339,19575.4337,55247.4469,0.99,Critical,On Track to Glide Path
SUP-0007,Chemicals Supplier 007,Chemicals,2024,2019,2030,38148.1199,8103.1886,3254.2091,25070.6768,40236055.73,391577893.99,38148.1199,Provided Total Emissions,True,High,None,Valid,2028,Supplier Target Pathway,28820.1528,12470.4801,15443.1479,15443.1479,13377.0049,0.00038381,0.464155,2972.6678,1486.3339,4132.2858,70690.5948,0.99,High,On Track to Glide Path
SUP-0007,Chemicals Supplier 007,Chemicals,2024,2019,2030,38148.1199,8103.1886,3254.2091,25070.6768,40236055.73,391577893.99,38148.1199,Provided Total Emissions,True,High,None,Valid,2029,Supplier Target Pathway,28820.1528,12470.4801,13956.814,13956.814,14863.3388,0.00034687,0.515727,1486.3339,1486.3339,-9824.5282,84647.4088,0.99,Medium,On Track to Glide Path
SUP-0007,Chemicals Supplier 007,Chemicals,2024,2019,2030,38148.1199,8103.1886,3254.2091,25070.6768,40236055.73,391577893.99,38148.1199,Provided Total Emissions,True,High,None,Valid,2030,Supplier Target Pathway,28820.1528,12470.4801,12470.4801,12470.4801,16349.6727,0.00030993,0.5673,0.0,1486.3339,-22295.0083,97117.8889,0.99,Low,On Track
SUP-0007,Chemicals Supplier 007,Chemicals,2024,2019,2030,38148.1199,8103.1886,3254.2091,25070.6768,40236055.73,391577893.99,38148.1199,Provided Total Emissions,True,High,None,Valid,2031,Supplier Target Pathway,28820.1528,12470.4801,12470.4801,12470.4801,16349.6727,0.00030993,0.5673,0.0,1486.3339,-34765.4884,109588.369,0.99,Low,On Track
SUP-0007,Chemicals Supplier 007,Chemicals,2024,2019,2030,38148.1199,8103.1886,3254.2091,25070.6768,40236055.73,391577893.99,38148.1199,Provided Total Emissions,True,High,None,Valid,2032,Supplier Target Pathway,28820.1528,12470.4801,12470.4801,12470.4801,16349.6727,0.00030993,0.5673,0.0,1486.3339,-47235.9685,122058.8491,0.99,Low,On Track
SUP-0007,Chemicals Supplier 007,Chemicals,2024,2019,2030,38148.1199,8103.1886,3254.2091,25070.6768,40236055.73,391577893.99,38148.1199,Provided Total Emissions,True,High,None,Valid,2033,Supplier Target Pathway,28820.1528,12470.4801,12470.4801,12470.4801,16349.6727,0.00030993,0.5673,0.0,1486.3339,-59706.4486,134529.3292,0.99,Low,On Track
SUP-0007,Chemicals Supplier 007,Chemicals,2024,2019,2030,38148.1199,8103.1886,3254.2091,25070.6768,40236055.73,391577893.99,38148.1199,Provided Total Emissions,True,High,None,Valid,2034,Supplier Target Pathway,28820.1528,12470.4801,12470.4801,12470.4801,16349.6727,0.00030993,0.5673,0.0,1486.3339,-72176.9287,146999.8093,0.99,Low,On Track
SUP-0007,Chemicals Supplier 007,Chemicals,2024,2019,2030,38148.1199,8103.1886,3254.2091,25070.6768,40236055.73,391577893.99,38148.1199,Provided Total Emissions,True,High,None,Valid,2035,Supplier Target Pathway,28820.1528,12470.4801,12470.4801,12470.4801,16349.6727,0.00030993,0.5673,0.0,1486.3339,-84647.4088,159470.2894,0.99,Low,On Track
SUP-0007,Chemicals Supplier 007,Chemicals,2024,2019,2030,38148.1199,8103.1886,3254.2091,25070.6768,40236055.73,391577893.99,38148.1199,Provided Total Emissions,True,High,None,Valid,2036,Supplier Target Pathway,28820.1528,12470.4801,12470.4801,12470.4801,16349.6727,0.00030993,0.5673,0.0,1486.3339,-97117.8889,171940.7695,0.99,Low,On Track
SUP-0007,Chemicals Supplier 007,Chemicals,2024,2019,2030,38148.1199,8103.1886,3254.2091,25070.6768,40236055.73,391577893.99,38148.1199,Provided Total Emissions,True,High,None,Valid,2037,Supplier Target Pathway,28820.1528,12470.4801,12470.4801,12470.4801,16349.6727,0.00030993,0.5673,0.0,1486.3339,-109588.369,184411.2496,0.99,Low,On Track
SUP-0007,Chemicals Supplier 007,Chemicals,2024,2019,2030,38148.1199,8103.1886,3254.2091,25070.6768,40236055.73,391577893.99,38148.1199,Provided Total Emissions,True,High,None,Valid,2038,Supplier Target Pathway,28820.1528,12470.4801,12470.4801,12470.4801,16349.6727,0.00030993,0.5673,0.0,1486.3339,-122058.8491,196881.7297,0.99,Low,On Track
SUP-0007,Chemicals Supplier 007,Chemicals,2024,2019,2030,38148.1199,8103.1886,3254.2091,25070.6768,40236055.73,391577893.99,38148.1199,Provided Total Emissions,True,High,None,Valid,2039,Supplier Target Pathway,28820.1528,12470.4801,12470.4801,12470.4801,16349.6727,0.00030993,0.5673,0.0,1486.3339,-134529.3292,209352.2098,0.99,Low,On Track
SUP-0007,Chemicals Supplier 007,Chemicals,2024,2019,2030,38148.1199,8103.1886,3254.2091,25070.6768,40236055.73,391577893.99,38148.1199,Provided Total Emissions,True,High,None,Valid,2040,Supplier Target Pathway,28820.1528,12470.4801,12470.4801,12470.4801,16349.6727,0.00030993,0.5673,0.0,1486.3339,-146999.8093,221822.6899,0.99,Low,On Track
SUP-0008,Electronics Supplier 008,Electronics,2024,2015,2040,8452.0805,1771.538,1414.0394,5202.7566,10136751.16,51404567.9,8452.0805,Provided Total Emissions,True,High,None,Valid,2025,Industry Haircut Pathway,7692.1155,5058.3352,6638.6034,6638.6034,1053.5121,0.0006549,0.13696,1580.2682,105.3512,74294.7598,6638.6034,0.95,High,On Track to Glide Path
SUP-0008,Electronics Supplier 008,Electronics,2024,2015,2040,8452.0805,1771.538,1414.0394,5202.7566,10136751.16,51404567.9,8452.0805,Provided Total Emissions,True,High,None,Valid,2026,Industry Haircut Pathway,7692.1155,5058.3352,6533.2521,6533.2521,1158.8634,0.00064451,0.150656,1474.917,105.3512,67761.5077,13171.8555,0.95,High,On Track to Glide Path
SUP-0008,Electronics Supplier 008,Electronics,2024,2015,2040,8452.0805,1771.538,1414.0394,5202.7566,10136751.16,51404567.9,8452.0805,Provided Total Emissions,True,High,None,Valid,2027,Industry Haircut Pathway,7692.1155,5058.3352,6427.9009,6427.9009,1264.2146,0.00063412,0.164352,1369.5658,105.3512,61333.6068,19599.7564,0.95,High,On Track to Glide Path
SUP-0008,Electronics Supplier 008,Electronics,2024,2015,2040,8452.0805,1771.538,1414.0394,5202.7566,10136751.16,51404567.9,8452.0805,Provided Total Emissions,True,High,None,Valid,2028,Industry Haircut Pathway,7692.1155,5058.3352,6322.5497,6322.5497,1369.5658,0.00062373,0.178048,1264.2146,105.3512,55011.0571,25922.3061,0.95,High,On Track to Glide Path
SUP-0008,Electronics Supplier 008,Electronics,2024,2015,2040,8452.0805,1771.538,1414.0394,5202.7566,10136751.16,51404567.9,8452.0805,Provided Total Emissions,True,High,None,Valid,2029,Industry Haircut Pathway,7692.1155,5058.3352,6217.1985,6217.1985,1474.917,0.00061333,0.191744,1158.8634,105.3512,48793.8586,32139.5046,0.95,High,On Track to Glide Path
SUP-0008,Electronics Supplier 008,Electronics,2024,2015,2040,8452.0805,1771.538,1414.0394,5202.7566,10136751.16,51404567.9,8452.0805,Provided Total Emissions,True,High,None,Valid,2030,Industry Haircut Pathway,7692.1155,5058.3352,6111.8473,6111.8473,1580.2682,0.00060294,0.20544,1053.5121,105.3512,42682.0113,38251.3519,0.95,High,On Track to Glide Path
SUP-0008,Electronics Supplier 008,Electronics,2024,2015,2040,8452.0805,1771.538,1414.0394,5202.7566,10136751.16,51404567.9,8452.0805,Provided Total Emissions,True,High,None,Valid,2031,Industry Haircut Pathway,7692.1155,5058.3352,6006.4961,6006.4961,1685.6194,0.00059255,0.219136,948.1609,105.3512,36675.5152,44257.848,0.95,High,On Track to Glide Path
SUP-0008,Electronics Supplier 008,Electronics,2024,2015,2040,8452.0805,1771.538,1414.0394,5202.7566,10136751.16,51404567.9,8452.0805,Provided Total Emissions,True,High,None,Valid,2032,Industry Haircut Pathway,7692.1155,5058.3352,5901.1449,5901.1449,1790.9706,0.00058215,0.232832,842.8097,105.3512,30774.3703,50158.9929,0.95,High,On Track to Glide Path
SUP-0008,Electronics Supplier 008,Electronics,2024,2015,2040,8452.0805,1771.538,1414.0394,5202.7566,10136751.16,51404567.9,8452.0805,Provided Total Emissions,True,High,None,Valid,2033,Industry Haircut Pathway,7692.1155,5058.3352,5795.7937,5795.7937,1896.3218,0.00057176,0.246528,737.4585,105.3512,24978.5766,55954.7866,0.95,Medium,On Track to Glide Path
SUP-0008,Electronics Supplier 008,Electronics,2024,2015,2040,8452.0805,1771.538,1414.0394,5202.7566,10136751.16,51404567.9,8452.0805,Provided Total Emissions,True,High,None,Valid,2034,Industry Haircut Pathway,7692.1155,5058.3352,5690.4424,5690.4424,2001.6731,0.00056137,0.260224,632.1073,105.3512,19288.1342,61645.229,0.95,Medium,On Track to Glide Path
SUP-0008,Electronics Supplier 008,Electronics,2024,2015,2040,8452.0805,1771.538,1414.0394,5202.7566,10136751.16,51404567.9,8452.0805,Provided Total Emissions,True,High,None,Valid,2035,Industry Haircut Pathway,7692.1155,5058.3352,5585.0912,5585.0912,2107.0243,0.00055097,0.27392,526.7561,105.3512,13703.043,67230.3202,0.95,Medium,On Track to Glide Path
SUP-0008,Electronics Supplier 008,Electronics,2024,2015,2040,8452.0805,1771.538,1414.0394,5202.7566,10136751.16,51404567.9,8452.0805,Provided Total Emissions,True,High,None,Valid,2036,Industry Haircut Pathway,7692.1155,5058.3352,5479.74,5479.74,2212.3755,0.00054058,0.287616,421.4049,105.3512,8223.303,72710.0602,0.95,Medium,On Track to Glide Path
SUP-0008,Electronics Supplier 008,Electronics,2024,2015,2040,8452.0805,1771.538,1414.0394,5202.7566,10136751.16,51404567.9,8452.0805,Provided Total Emissions,True,High,None,Valid,2037,Industry Haircut Pathway,7692.1155,5058.3352,5374.3888,5374.3888,2317.7267,0.00053019,0.301312,316.0536,105.3512,2848.9142,78084.449,0.95,Medium,On Track to Glide Path
SUP-0008,Electronics Supplier 008,Electronics,2024,2015,2040,8452.0805,1771.538,1414.0394,5202.7566,10136751.16,51404567.9,8452.0805,Provided Total Emissions,True,High,None,Valid,2038,Industry Haircut Pathway,7692.1155,5058.3352,5269.0376,5269.0376,2423.0779,0.0005198,0.315008,210.7024,105.3512,-2420.1234,83353.4866,0.95,Medium,On Track to Glide Path
SUP-0008,Electronics Supplier 008,Electronics,2024,2015,2040,8452.0805,1771.538,1414.0394,5202.7566,10136751.16,51404567.9,8452.0805,Provided Total Emissions,True,High,None,Valid,2039,Industry Haircut Pathway,7692.1155,5058.3352,5163.6864,5163.6864,2528.4291,0.0005094,0.328704,105.3512,105.3512,-7583.8098,88517.173,0.95,Medium,On Track to Glide Path
SUP-0008,Electronics Supplier 008,Electronics,2024,2015,2040,8452.0805,1771.538,1414.0394,5202.7566,10136751.16,51404567.9,8452.0805,Provided Total Emissions,True,High,None,Valid,2040,Industry Haircut Pathway,7692.1155,5058.3352,5058.3352,5058.3352,2633.7803,0.00049901,0.3424,0.0,105.3512,-12642.145,93575.5082,0.95,Low,On Track
SUP-0009,Professional Supplier 009,Professional Services,2024,2015,2040,2053.6172,343.1529,244.9547,1276.7057,33414113.72,91700354.57,2053.6172,Provided Total Emissions,True,High,None,Valid,2025,Historical Trend Pathway,1814.6604,1723.9274,2104.0026,1778.3672,-289.3422,6.297e-05,-0.159447,380.0752,3.6293,25478.8358,2104.0026,0.88,High,Off Track
