Supplier_ID,Supplier_Name,Supplier_Industry,Supplier_Year,Gross_Spend,Revenue,Reported_Emissions,Scope1_Emission,Scope2_Emission,Scope3_Emission,Baseline_Year,Target_Year,Target_Reduction_Percentage,Interim_Target_Reduction_Percentage,Industry_Baseline_Year,Industry_Target_Year,Industry_Reduction_Percentage,Industry_Emission_Factor,Spend_Based_Emission_Factor,Revenue_Based_Emission_Intensity,Total_Emission_Value,Emission_Source_Flag,Emissions_Data_Available_Flag,Spend_Based_Emission,Revenue_Based_Emission,Spend_Based_vs_Actual,Revenue_Based_vs_Actual,Spend_Based_Variance_Percentage,Revenue_Based_Variance_Percentage,Data_Quality_Flag,Missing_Parameter_Flag,Base_Confidence_Score,Validation_Flag
SUP-0009,Professional Supplier 009,Professional Services,2015,22601661.17,40888573.8,1814.6604,323.9482,222.9706,1326.9178,,,,,2020,,,400.0326,0.00012906,0.00019658,1814.6604,Provided Total Emissions,True,2916.9704,8037.8758,1102.31,6223.2154,0.607447,3.429411,High,None,0.95,Valid
SUP-0009,Professional Supplier 009,Professional Services,2016,28610690.73,69516036.77,2704.8967,454.2475,177.3982,1906.7101,,,,,2020,,,400.0326,0.00012906,0.00019658,2704.8967,Provided Total Emissions,True,3692.4957,13665.4625,987.599,10960.5658,0.365115,4.05212,High,None,0.95,Valid
SUP-0009,Professional Supplier 009,Professional Services,2017,29408890.7,62459512.22,3359.7671,671.8822,527.4786,2031.4469,,,,,2020,,,400.0326,0.00012906,0.00019658,3359.7671,Provided Total Emissions,True,3795.5114,12278.2909,435.7443,8918.5238,0.129695,2.654507,High,None,0.95,Valid
SUP-0009,Professional Supplier 009,Professional Services,2018,22945234.08,55672103.47,1667.3336,397.8121,136.0122,1080.6507,,,,,2020,,,400.0326,0.00012906,0.00019658,1667.3336,Provided Total Emissions,True,2961.3119,10944.0221,1293.9783,9276.6885,0.776076,5.563787,High,None,0.95,Valid
SUP-0009,Professional Supplier 009,Professional Services,2019,30753827.91,56198314.86,2606.9758,307.3276,270.4791,1975.9274,,,,,2020,,,400.0326,0.00012906,0.00019658,2606.9758,Provided Total Emissions,True,3969.089,11047.4647,1362.1132,8440.4889,0.522488,3.237655,High,None,0.95,Valid
SUP-0009,Professional Supplier 009,Professional Services,2020,29025295.09,55326408.88,2504.4614,341.9225,272.5624,1858.7434,,,,,2020,,,400.0326,0.00012906,0.00019658,2504.4614,Provided Total Emissions,True,3746.0046,10876.0655,1241.5432,8371.6041,0.495733,3.342676,High,None,0.95,Valid
SUP-0009,Professional Supplier 009,Professional Services,2021,28647354.44,56117572.08,2534.4705,425.5152,508.396,1649.7066,,,,,2020,,,400.0326,0.00012906,0.00019658,2534.4705,Provided Total Emissions,True,3697.2276,11031.5923,1162.7571,8497.1218,0.458777,3.352622,High,None,0.95,Valid
SUP-0009,Professional Supplier 009,Professional Services,2022,23908526.8,77964350.72,2218.4973,325.3238,197.6991,1754.1542,,,,,2020,,,400.0326,0.00012906,0.00019658,2218.4973,Provided Total Emissions,True,3085.6345,15326.2321,867.1372,13107.7348,0.390867,5.908384,High,None,0.95,Valid
SUP-0009,Professional Supplier 009,Professional Services,2023,27917225.26,88830358.74,2068.6484,489.3279,459.32,1102.2222,,,,,2020,,,400.0326,0.00012906,0.00019658,2068.6484,Provided Total Emissions,True,3602.9971,17462.2719,1534.3487,15393.6235,0.741716,7.441392,High,None,0.95,Valid
SUP-0009,Professional Supplier 009,Professional Services,2024,33414113.72,91700354.57,2053.6172,343.1529,244.9547,1276.7057,,,,,2020,,,400.0326,0.00012906,0.00019658,2053.6172,Provided Total Emissions,True,4312.4255,18026.4557,2258.8083,15972.8385,1.099917,7.777905,High,None,0.95,Valid
SUP-0010,Packaging Supplier 010,Packaging,2015,6131738.12,38775454.14,8825.2378,1655.0955,1782.2437,5197.5862,2018.0,2035.0,0.3963,0.1482,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,8825.2378,Provided Total Emissions,True,6624.1167,30611.67,-2201.1211,21786.4322,-0.249412,2.468651,High,None,0.95,Valid
SUP-0010,Packaging Supplier 010,Packaging,2016,5896501.51,38035123.64,7666.8935,1861.8698,1333.5731,4614.3438,2018.0,2035.0,0.3963,0.1482,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,7666.8935,Provided Total Emissions,True,6369.9906,30027.2087,-1296.9029,22360.3152,-0.169156,2.916477,High,None,0.95,Valid
SUP-0010,Packaging Supplier 010,Packaging,2017,6894974.82,41125127.98,7261.0702,950.6811,811.7663,6090.8575,2018.0,2035.0,0.3963,0.1482,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,7261.0702,Provided Total Emissions,True,7448.6413,32466.6435,187.5711,25205.5733,0.025832,3.47133,High,None,0.95,Valid
SUP-0010,Packaging Supplier 010,Packaging,2018,7297394.25,51405727.03,9181.706,2239.1491,878.4407,5570.777,2018.0,2035.0,0.3963,0.1482,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,9181.706,Provided Total Emissions,True,7883.375,40582.7653,-1298.331,31401.0593,-0.141404,3.419959,High,None,0.95,Valid
SUP-0010,Packaging Supplier 010,Packaging,2019,7992942.19,61941256.25,8513.704,1282.209,1600.8833,5566.1645,2018.0,2035.0,0.3963,0.1482,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,8513.704,Provided Total Emissions,True,8634.7754,48900.1442,121.0714,40386.4402,0.014221,4.743698,High,None,0.95,Valid
SUP-0010,Packaging Supplier 010,Packaging,2020,7820919.72,52061599.26,7716.1857,2250.9444,1022.0267,5044.1102,2018.0,2035.0,0.3963,0.1482,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,7716.1857,Provided Total Emissions,True,8448.9396,41100.5502,732.7539,33384.3645,0.094963,4.326537,High,None,0.95,Valid
SUP-0010,Packaging Supplier 010,Packaging,2021,10473349.84,72903823.84,9209.2719,1111.6765,1262.6236,6956.8699,2018.0,2035.0,0.3963,0.1482,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,9209.2719,Provided Total Emissions,True,11314.3598,57554.6528,2105.0879,48345.3809,0.228584,5.249642,High,None,0.95,Valid
SUP-0010,Packaging Supplier 010,Packaging,2022,10250261.15,73296701.68,10297.0682,3103.7643,1249.9714,6508.0625,2018.0,2035.0,0.3963,0.1482,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,10297.0682,Provided Total Emissions,True,11073.3571,57864.8141,776.2889,47567.7459,0.075389,4.619543,High,None,0.95,Valid
SUP-0010,Packaging Supplier 010,Packaging,2023,11438960.5,90459661.25,13321.4396,3128.2036,2624.6506,6978.5164,2018.0,2035.0,0.3963,0.1482,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,13321.4396,Provided Total Emissions,True,12357.509,71414.2842,-963.9306,58092.8446,-0.072359,4.360853,High,None,0.95,Valid
SUP-0010,Packaging Supplier 010,Packaging,2024,11589992.26,72105203.11,10699.7983,2412.7953,2333.4039,5974.333,2018.0,2035.0,0.3963,0.1482,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,10699.7983,Provided Total Emissions,True,12520.6686,56924.1736,1820.8703,46224.3753,0.170178,4.320117,High,None,0.95,Valid
SUP-0011,Agriculture Supplier 011,Agriculture,2015,18737349.08,124980459.4,24028.7419,3821.9408,4710.2418,16244.5014,2020.0,2040.0,0.3477,0.1695,2018,,,529.8294,0.00091413,0.00096913,24028.7419,Provided Total Emissions,True,17128.3729,121122.3126,-6900.369,97093.5707,-0.287171,4.040726,High,None,0.95,Valid
SUP-0011,Agriculture Supplier 011,Agriculture,2016,16392509.45,132096185.17,15868.8242,3559.372,2961.2416,8394.1878,2020.0,2040.0,0.3477,0.1695,2018,,,529.8294,0.00091413,0.00096913,15868.8242,Provided Total Emissions,True,14984.8847,128018.3759,-883.9395,112149.5517,-0.055703,7.067288,High,None,0.95,Valid
SUP-0011,Agriculture Supplier 011,Agriculture,2017,17778817.86,137459569.12,20774.162,2784.3816,3614.609,13874.3499,2020.0,2040.0,0.3477,0.1695,2018,,,529.8294,0.00091413,0.00096913,20774.162,Provided Total Emissions,True,16252.1508,133216.1922,-4522.0112,112442.0302,-0.217675,5.41259,High,None,0.95,Valid
SUP-0011,Agriculture Supplier 011,Agriculture,2018,16469341.57,141276034.42,20743.6603,4643.4388,1224.8048,13425.9298,2020.0,2040.0,0.3477,0.1695,2018,,,529.8294,0.00091413,0.00096913,20743.6603,Provided Total Emissions,True,15055.1192,136914.8432,-5688.5411,116171.1829,-0.27423,5.600322,High,None,0.95,Valid
SUP-0011,Agriculture Supplier 011,Agriculture,2019,19971956.58,118739196.4,23206.689,3716.2856,4772.0831,14307.101,2020.0,2040.0,0.3477,0.1695,2018,,,529.8294,0.00091413,0.00096913,23206.689,Provided Total Emissions,True,18256.9647,115073.7174,-4949.7243,91867.0284,-0.213289,3.958644,High,None,0.95,Valid
SUP-0011,Agriculture Supplier 011,Agriculture,2020,19711510.84,112992865.51,26547.3363,3567.4277,1855.6114,23794.5294,2020.0,2040.0,0.3477,0.1695,2018,,,529.8294,0.00091413,0.00096913,26547.3363,Provided Total Emissions,True,18018.8834,109504.7758,-8528.4529,82957.4395,-0.321255,3.124888,High,None,0.95,Valid
SUP-0011,Agriculture Supplier 011,Agriculture,2021,22090475.36,131106240.77,26266.1654,3119.0474,4968.2071,18222.7899,2020.0,2040.0,0.3477,0.1695,2018,,,529.8294,0.00091413,0.00096913,26266.1654,Provided Total Emissions,True,20193.5662,127058.9911,-6072.5992,100792.8257,-0.231195,3.837364,High,None,0.95,Valid
SUP-0011,Agriculture Supplier 011,Agriculture,2022,19454028.72,112049353.2,22781.644,2483.607,1902.7816,16427.262,2020.0,2040.0,0.3477,0.1695,2018,,,529.8294,0.00091413,0.00096913,22781.644,Provided Total Emissions,True,17783.5113,108590.3897,-4998.1327,85808.7457,-0.219393,3.766574,High,None,0.95,Valid
SUP-0011,Agriculture Supplier 011,Agriculture,2023,19497527.78,144974794.64,20023.4691,4977.4552,3416.7924,12755.5168,2020.0,2040.0,0.3477,0.1695,2018,,,529.8294,0.00091413,0.00096913,20023.4691,Provided Total Emissions,True,17823.2751,140499.4227,-2200.194,120475.9536,-0.109881,6.016737,High,None,0.95,Valid
SUP-0011,Agriculture Supplier 011,Agriculture,2024,20856357.09,109421404.1,22527.4382,5623.3532,2525.3928,15905.1585,2020.0,2040.0,0.3477,0.1695,2018,,,529.8294,0.00091413,0.00096913,22527.4382,Provided Total Emissions,True,19065.4217,106043.5654,-3462.0165,83516.1272,-0.15368,3.707307,High,None,0.95,Valid
SUP-0012,Textiles Supplier 012,Textiles,2015,16132716.31,113317502.67,2965.4297,610.6158,345.8851,2311.8881,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,2965.4297,Provided Total Emissions,True,4714.141,19652.6545,1748.7113,16687.2248,0.589699,5.627254,High,None,0.95,Valid
SUP-0012,Textiles Supplier 012,Textiles,2016,16542936.23,118984110.76,3034.9761,297.4317,399.1682,2499.2047,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,3034.9761,Provided Total Emissions,True,4834.0114,20635.4143,1799.0353,17600.4382,0.592768,5.799202,High,None,0.95,Valid
SUP-0012,Textiles Supplier 012,Textiles,2017,18689663.55,151900741.93,3075.149,584.1612,491.7075,2141.6052,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,3075.149,Provided Total Emissions,True,5461.3066,26344.1457,2386.1576,23268.9967,0.775949,7.566787,High,None,0.95,Valid
SUP-0012,Textiles Supplier 012,Textiles,2018,21920983.47,159287047.01,3170.1424,858.1265,449.7598,1779.8168,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,3170.1424,Provided Total Emissions,True,6405.5306,27625.1526,3235.3882,24455.0102,1.020581,7.714168,High,None,0.95,Valid
SUP-0012,Textiles Supplier 012,Textiles,2019,18960427.94,167321797.34,3826.7301,906.5643,687.5201,2294.8817,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,3826.7301,Provided Total Emissions,True,5540.4266,29018.6193,1713.6965,25191.8892,0.447823,6.583137,High,None,0.95,Valid
SUP-0012,Textiles Supplier 012,Textiles,2020,23137923.07,167871326.95,4419.0129,675.4344,812.4313,2894.252,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,4419.0129,Provided Total Emissions,True,6761.1325,29113.9242,2342.1196,24694.9113,0.53001,5.588332,High,None,0.95,Valid
SUP-0012,Textiles Supplier 012,Textiles,2021,20795844.13,157383910.73,4289.9676,539.8788,438.077,3321.9238,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,4289.9676,Provided Total Emissions,True,6076.7536,27295.0916,1786.786,23005.124,0.416503,5.36254,High,None,0.95,Valid
SUP-0012,Textiles Supplier 012,Textiles,2022,21756851.6,198340358.72,4669.4346,916.8105,959.3006,3145.748,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,4669.4346,Provided Total Emissions,True,6357.5696,34398.1684,1688.135,29728.7338,0.361529,6.366667,High,None,0.95,Valid
SUP-0012,Textiles Supplier 012,Textiles,2023,29447898.31,197653463.47,5186.3794,930.1838,738.0038,3210.8004,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,5186.3794,Provided Total Emissions,True,8604.9704,34279.0402,3418.591,29092.6608,0.659148,5.609436,High,None,0.95,Valid
SUP-0012,Textiles Supplier 012,Textiles,2024,28117792.16,188548606.72,5818.5637,1387.6296,777.2957,3532.3272,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,5818.5637,Provided Total Emissions,True,8216.3,32699.9849,2397.7363,26881.4212,0.412084,4.619941,High,None,0.95,Valid
SUP-0013,Electronics Supplier 013,Electronics,2015,7568103.52,18931948.0,8966.5666,975.6255,1308.7717,6571.2586,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,8966.5666,Provided Total Emissions,True,6516.5155,2640.4388,-2450.0511,-6326.1278,-0.273243,-0.705524,High,None,0.95,Valid
SUP-0013,Electronics Supplier 013,Electronics,2016,8136724.21,19103472.14,8523.9705,1744.3695,739.3195,6379.5815,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,8523.9705,Provided Total Emissions,True,7006.1264,2664.3613,-1517.8441,-5859.6092,-0.178068,-0.687427,High,None,0.95,Valid
SUP-0013,Electronics Supplier 013,Electronics,2017,6880866.02,20203652.56,8603.5303,1330.1897,856.8607,6356.7543,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,8603.5303,Provided Total Emissions,True,5924.7697,2817.8034,-2678.7606,-5785.7269,-0.311356,-0.672483,High,None,0.95,Valid
SUP-0013,Electronics Supplier 013,Electronics,2018,8256496.51,15796472.47,7950.0633,2171.1405,1477.2199,4907.9218,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,7950.0633,Provided Total Emissions,True,7109.2563,2203.134,-840.807,-5746.9293,-0.105761,-0.722878,High,None,0.95,Valid
SUP-0013,Electronics Supplier 013,Electronics,2019,7731017.25,16479763.28,8393.1665,956.8842,1671.1615,5950.5726,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,8393.1665,Provided Total Emissions,True,6656.7924,2298.4326,-1736.3741,-6094.7339,-0.20688,-0.726154,High,None,0.95,Valid
SUP-0013,Electronics Supplier 013,Electronics,2020,7377328.76,21240817.67,6903.8459,2091.7104,1626.3133,4139.5953,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,6903.8459,Provided Total Emissions,True,6352.2489,2962.4568,-551.597,-3941.3891,-0.079897,-0.570898,High,None,0.95,Valid
SUP-0013,Electronics Supplier 013,Electronics,2021,6168281.02,21505370.08,7580.7361,776.6937,1333.5566,4859.1966,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,7580.7361,Provided Total Emissions,True,5311.1984,2999.354,-2269.5377,-4581.3821,-0.299382,-0.604345,High,None,0.95,Valid
SUP-0013,Electronics Supplier 013,Electronics,2022,7401107.6,19042837.71,7196.7714,998.1185,594.6608,5054.0253,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,7196.7714,Provided Total Emissions,True,6372.7237,2655.9046,-824.0477,-4540.8668,-0.114502,-0.630959,High,None,0.95,Valid
SUP-0013,Electronics Supplier 013,Electronics,2023,9259296.72,16828370.46,7703.8025,1041.755,1345.6381,5793.3158,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,7703.8025,Provided Total Emissions,True,7972.7174,2347.0528,268.9149,-5356.7497,0.034907,-0.695338,High,None,0.95,Valid
SUP-0013,Electronics Supplier 013,Electronics,2024,7043670.44,17996629.42,6510.22,631.1288,916.1944,4871.3148,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,6510.22,Provided Total Emissions,True,6064.9524,2509.9899,-445.2676,-4000.2301,-0.068395,-0.614454,High,None,0.95,Valid
SUP-0014,Textiles Supplier 014,Textiles,2015,13245650.48,84805483.07,3706.3867,422.9413,645.7306,2706.0896,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,3706.3867,Provided Total Emissions,True,3870.5115,14707.8149,164.1248,11001.4282,0.044282,2.968235,High,None,0.95,Valid
SUP-0014,Textiles Supplier 014,Textiles,2016,13909185.51,96937451.9,4263.5461,832.5032,453.1903,2734.3678,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,4263.5461,Provided Total Emissions,True,4064.4031,16811.8623,-199.143,12548.3162,-0.046708,2.943164,High,None,0.95,Valid
SUP-0014,Textiles Supplier 014,Textiles,2017,15582388.34,103144929.93,4171.2319,795.1103,671.9011,2774.8591,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,4171.2319,Provided Total Emissions,True,4553.3297,17888.4252,382.0978,13717.1933,0.091603,3.288523,High,None,0.95,Valid
SUP-0014,Textiles Supplier 014,Textiles,2018,17190385.76,115378190.53,4611.7523,954.7508,866.3863,2901.5935,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,4611.7523,Provided Total Emissions,True,5023.2026,20010.0396,411.4503,15398.2873,0.089218,3.338923,High,None,0.95,Valid
SUP-0014,Textiles Supplier 014,Textiles,2019,17421971.51,137513675.12,4955.1243,534.6615,536.8023,3552.1649,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,4955.1243,Provided Total Emissions,True,5090.8743,23848.9967,135.75,18893.8724,0.027396,3.812997,High,None,0.95,Valid
SUP-0014,Textiles Supplier 014,Textiles,2020,17617474.41,172344577.58,4622.058,528.1533,325.6831,3915.9074,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,4622.058,Provided Total Emissions,True,5148.0022,29889.7201,525.9442,25267.6621,0.11379,5.466756,High,None,0.95,Valid
SUP-0014,Textiles Supplier 014,Textiles,2021,22064098.15,160606105.73,4324.2977,610.5491,649.2472,3570.9364,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,4324.2977,Provided Total Emissions,True,6447.3501,27853.9169,2123.0524,23529.6192,0.490959,5.441258,High,None,0.95,Valid
SUP-0014,Textiles Supplier 014,Textiles,2022,22165175.89,191011078.27,5070.9519,686.4191,323.8394,3821.86,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,5070.9519,Provided Total Emissions,True,6476.886,33127.0513,1405.9341,28056.0994,0.277253,5.532709,High,None,0.95,Valid
SUP-0014,Textiles Supplier 014,Textiles,2023,25579745.77,171925399.42,6371.7312,1337.6062,816.0549,4090.2878,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,6371.7312,Provided Total Emissions,True,7474.6575,29817.022,1102.9263,23445.2908,0.173097,3.679579,High,None,0.95,Valid
SUP-0014,Textiles Supplier 014,Textiles,2024,24664450.64,213988750.54,4273.9353,488.1233,460.1649,3618.1924,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,4273.9353,Provided Total Emissions,True,7207.1991,37112.069,2933.2638,32838.1337,0.686315,7.683348,High,None,0.95,Valid
SUP-0015,Packaging Supplier 015,Packaging,2015,17362318.1,105884568.27,27833.4162,2488.6204,6234.9318,20517.3902,2019.0,2040.0,0.2525,0.1186,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,27833.4162,Provided Total Emissions,True,18756.5122,83591.6313,-9076.904,55758.2151,-0.326115,2.003283,High,None,0.95,Valid
SUP-0015,Packaging Supplier 015,Packaging,2016,18079324.4,94948257.07,26779.0078,4287.6146,3246.4592,20696.204,2019.0,2040.0,0.2525,0.1186,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,26779.0078,Provided Total Emissions,True,19531.0941,74957.851,-7247.9137,48178.8432,-0.270657,1.799127,High,None,0.95,Valid
SUP-0015,Packaging Supplier 015,Packaging,2017,19683950.21,120535774.72,30484.5268,5730.7464,3365.3853,21730.0387,2019.0,2040.0,0.2525,0.1186,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,30484.5268,Provided Total Emissions,True,21264.5714,95158.1727,-9219.9554,64673.6459,-0.302447,2.121524,High,None,0.95,Valid
SUP-0015,Packaging Supplier 015,Packaging,2018,18534757.37,127244406.88,30973.7441,8868.8404,2412.7626,19932.6345,2019.0,2040.0,0.2525,0.1186,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,30973.7441,Provided Total Emissions,True,20023.0984,100454.3695,-10950.6457,69480.6254,-0.353546,2.24321,High,None,0.95,Valid
SUP-0015,Packaging Supplier 015,Packaging,2019,18181512.6,115006281.01,34263.2294,8362.6245,2530.5312,22578.3783,2019.0,2040.0,0.2525,0.1186,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,34263.2294,Provided Total Emissions,True,19641.4881,90792.8586,-14621.7413,56529.6292,-0.426747,1.649863,High,None,0.95,Valid
SUP-0015,Packaging Supplier 015,Packaging,2020,19538013.74,115627745.49,29631.9875,4200.7363,6319.9879,20327.9939,2019.0,2040.0,0.2525,0.1186,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,29631.9875,Provided Total Emissions,True,21106.9162,91283.48,-8525.0713,61651.4925,-0.287698,2.080572,High,None,0.95,Valid
SUP-0015,Packaging Supplier 015,Packaging,2021,18965830.99,121663620.68,36730.7344,7434.6777,4718.3821,27166.8511,2019.0,2040.0,0.2525,0.1186,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,36730.7344,Provided Total Emissions,True,20488.7872,96048.562,-16241.9472,59317.8276,-0.44219,1.614937,High,None,0.95,Valid
SUP-0015,Packaging Supplier 015,Packaging,2022,17989169.72,120914987.05,31900.7786,3405.5722,5480.2854,19810.2206,2019.0,2040.0,0.2525,0.1186,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,31900.7786,Provided Total Emissions,True,19433.7,95457.5457,-12467.0786,63556.7671,-0.390808,1.992327,High,None,0.95,Valid
SUP-0015,Packaging Supplier 015,Packaging,2023,18310064.34,120347331.67,24363.5093,6155.8592,1782.1161,17679.3158,2019.0,2040.0,0.2525,0.1186,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,24363.5093,Provided Total Emissions,True,19780.3625,95009.4045,-4583.1468,70645.8952,-0.188115,2.89966,High,None,0.95,Valid
SUP-0015,Packaging Supplier 015,Packaging,2024,19994189.82,110798630.88,33949.0529,6231.8621,5555.3183,19678.3135,2019.0,2040.0,0.2525,0.1186,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,33949.0529,Provided Total Emissions,True,21599.7233,87471.0871,-12349.3296,53522.0342,-0.363761,1.57654,High,None,0.95,Valid
